수집시각,순위,제목,저자,출판사,링크,이미지URL,이전순위,순위변동
2026-05-26 13:00,79,"2026 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 상",최태성,이투스북,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=378969369,https://image.aladin.co.kr/product/37896/93/cover500/k062033624_1.jpg,,NEW
2026-05-26 13:00,80,3헤드 접이식 무선 클립 독서등,,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=370285040,https://image.aladin.co.kr/product/37028/50/cover500/g242432580_2.jpg,74,↓6
2026-05-26 13:00,81,내 이름은 빨강 2,"오르한 파묵, 이난아",민음사,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=214245188,https://image.aladin.co.kr/product/21424/51/cover500/893747980x_2.jpg,79,↓2
2026-05-26 13:00,82,ETS 토익 정기시험 기출문제집 1000 Vol. 5 Reading (리딩),ETS,(주)YBM(와이비엠),https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=380347281,https://image.aladin.co.kr/product/38034/72/cover500/8917243800_2.jpg,54,↓28
2026-05-26 13:00,83,너를 아끼며 살아라,나태주,더블북,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365385430,https://image.aladin.co.kr/product/36538/54/cover500/k782039949_1.jpg,77,↓6
2026-05-26 13:00,84,히카루가 죽은 여름 8,"모쿠모쿠렌, 송재희",디앤씨미디어(주)(D&C미디어),https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=393311014,https://image.aladin.co.kr/product/39331/10/cover500/k192138334_1.jpg,51,↓33
2026-05-26 13:00,85,AI 이후의 미래 어떻게 될 것인가,"제이슨 솅커, 김익성",더페이지,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=391371257,https://image.aladin.co.kr/product/39137/12/cover500/k932137655_1.jpg,,NEW
2026-05-26 13:00,86,"AI, 신의 탄생 인간의 종말","엘리에저 유드코스키, 네이트 소아레스, 고영훈",상상스퀘어,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=389318783,https://image.aladin.co.kr/product/38931/87/cover500/k032137816_1.jpg,84,↓2
2026-05-26 13:00,87,완벽한 원시인,자청,필로틱,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=386947012,https://image.aladin.co.kr/product/38694/70/cover500/k612136721_2.jpg,,NEW
2026-05-26 13:00,88,이기적 유전자,"리처드 도킨스, 홍영남, 이상임",을유문화사,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=170482558,https://image.aladin.co.kr/product/17048/25/cover500/8932473900_1.jpg,83,↓5
2026-05-26 13:00,89,모순,양귀자,쓰다,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=25843736,https://image.aladin.co.kr/product/2584/37/cover500/8998441012_3.jpg,49,↓40
2026-05-26 13:00,90,복잡한 마음을 정리하는 작은 책장,,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=381043956,https://image.aladin.co.kr/product/38104/39/cover500/g492432495_1.jpg,85,↓5
2026-05-26 13:00,91,위버멘쉬,"프리드리히 니체, 어나니머스",RISE(떠오름),https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=359025448,https://image.aladin.co.kr/product/35902/54/cover500/k962037084_2.jpg,52,↓39
2026-05-26 13:00,92,블루 아카이브 4.5주년 기념 O.S.T [KiT 앨범 패키지],,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=393510071,https://image.aladin.co.kr/product/39351/0/cover500/c952939011_1.jpg,53,↓39
2026-05-26 13:00,93,악뮤 (AKMU) - 정규 4집 개화,,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=390030153,https://image.aladin.co.kr/product/39003/1/cover500/c002939108_1.jpg,88,↓5
2026-05-26 13:00,94,2026 국가직 경향을 반영한 진짜 공무원 모의고사 시즌 3,유대종 국어 연구소,에스티유니타스,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=392938391,https://image.aladin.co.kr/product/39293/83/cover500/k452138604_1.jpg,,NEW
2026-05-26 13:00,95,네가 어떤 삶을 살든 나는 너를 응원할 것이다 2,공지영,해냄,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=392235768,https://image.aladin.co.kr/product/39223/57/cover500/k222138986_1.jpg,,NEW
2026-05-26 13:00,96,영어책 한 권 외워봤니? 뉴 에디션,김민식,위즈덤하우스,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=376052216,https://image.aladin.co.kr/product/37605/22/cover500/k962032835_1.jpg,,NEW
2026-05-26 13:00,97,내 이름은 빨강 1,"오르한 파묵, 이난아",민음사,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=214241659,https://image.aladin.co.kr/product/21424/16/cover500/8937479796_3.jpg,94,↓3
2026-05-26 13:00,98,원펀맨,"ONE, 무라타 유스케",대원씨아이/DCW,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=393750470,https://image.aladin.co.kr/product/39375/4/cover500/e302638721_e174.jpg,95,↓3
2026-05-26 13:00,99,염승환의 ETF 완전 정복,염승환,한즈미디어(한스미디어),https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=392443167,https://image.aladin.co.kr/product/39244/31/cover500/k912138107_2.jpg,92,↓7
2026-05-26 13:00,100,야생 종려나무,"윌리엄 포크너, 권지은",민음사,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=391700890,https://image.aladin.co.kr/product/39170/8/cover500/8937464950_1.jpg,93,↓7
